state,county,cfips,latitude,longitude
Idaho,Canyon County,16027,43.5865,-116.6532
Idaho,Caribou County,16029,42.7202,-111.5787
Idaho,Cassia County,16031,42.3415,-113.6441
Idaho,Clark County,16033,44.2738,-112.3331
Idaho,Clearwater County,16035,46.5961,-115.6489
Idaho,Custer County,16037,44.228,-114.294
Idaho,Elmore County,16039,43.4545,-115.5288
Idaho,Franklin County,16041,42.2148,-111.8462
Idaho,Fremont County,16043,44.3353,-111.4206
Idaho,Gem County,16045,44.1559,-116.286
Idaho,Gooding County,16047,42.9221,-114.8406
Idaho,Idaho County,16049,45.8945,-115.5619
Idaho,Jefferson County,16051,43.8407,-112.3361
Idaho,Jerome County,16053,42.672,-114.2745
Idaho,Kootenai County,16055,47.6775,-116.6828
Idaho,Latah County,16057,46.8386,-116.6846
Idaho,Lemhi County,16059,44.9728,-114.0904
Idaho,Lewis County,16061,46.2308,-116.3601
Idaho,Lincoln County,16063,42.9844,-114.1546
Idaho,Madison County,16065,43.7859,-111.6916
Idaho,Minidoka County,16067,42.857,-113.5635
Idaho,Nez Perce County,16069,46.2443,-116.8216
Idaho,Oneida County,16071,42.2508,-112.5436
Idaho,Owyhee County,16073,42.8412,-116.2403
Idaho,Payette County,16075,43.9728,-116.8348
Idaho,Power County,16077,42.7221,-112.8182
Idaho,Shoshone County,16079,47.5044,-116.0148
Idaho,Teton County,16081,43.7265,-111.2233
Idaho,Twin Falls County,16083,42.4569,-114.5536
Idaho,Valley County,16085,44.6858,-115.6567
Idaho,Washington County,16087,44.4975,-116.8616
Illinois,Adams County,17001,39.9788,-91.1866
Illinois,Alexander County,17003,37.1528,-89.3477
Illinois,Bond County,17005,38.8833,-89.4467
Illinois,Boone County,17007,42.3251,-88.823
Illinois,Brown County,17009,39.973,-90.7126
Illinois,Bureau County,17011,41.3661,-89.5108
Illinois,Calhoun County,17013,39.1343,-90.6554
Illinois,Carroll County,17015,42.0636,-89.9257
Illinois,Cass County,17017,39.9992,-90.2462
Illinois,Champaign County,17019,40.1363,-88.2017
Illinois,Christian County,17021,39.5865,-89.2797
Illinois,Clark County,17023,39.323,-87.8036
Illinois,Clay County,17025,38.7567,-88.4773
Illinois,Clinton County,17027,38.5805,-89.4237
Illinois,Coles County,17029,39.5297,-88.2167
Illinois,Cook County,17031,41.8129,-87.7536
Illinois,Crawford County,17033,39.016,-87.7586
Illinois,Cumberland County,17035,39.2765,-88.2406
Illinois,De Witt County,17039,40.1762,-88.9037
Illinois,DeKalb County,17037,41.8825,-88.7714
Illinois,Douglas County,17041,39.7637,-88.2205
Illinois,DuPage County,17043,41.8389,-88.091
Illinois,Edgar County,17045,39.6827,-87.7497
Illinois,Edwards County,17047,38.4138,-88.0564
Illinois,Effingham County,17049,39.0658,-88.5834
Illinois,Fayette County,17051,38.98,-89.0318
Illinois,Ford County,17053,40.6977,-88.1805
Illinois,Franklin County,17055,37.9944,-88.9238
Illinois,Fulton County,17057,40.4504,-90.1768
Illinois,Gallatin County,17059,37.7452,-88.2157
Illinois,Greene County,17061,39.322,-90.3808
Illinois,Grundy County,17063,41.2873,-88.4183
Illinois,Hamilton County,17065,38.0852,-88.5391
Illinois,Hancock County,17067,40.4172,-91.1408
Illinois,Hardin County,17069,37.5013,-88.2378
Illinois,Henderson County,17071,40.8522,-90.9209
Illinois,Henry County,17073,41.3661,-90.1453
Illinois,Iroquois County,17075,40.7483,-87.8255
Illinois,Jackson County,17077,37.759,-89.4099
Illinois,Jasper County,17079,39.0124,-88.1545
Illinois,Jefferson County,17081,38.3005,-88.9236
Illinois,Jersey County,17083,39.094,-90.3706
Illinois,Jo Daviess County,17085,42.3507,-90.1821
Illinois,Johnson County,17087,37.4479,-88.8773
Illinois,Kane County,17089,41.9379,-88.4322
Illinois,Kankakee County,17091,41.1487,-87.8846
Illinois,Kendall County,17093,41.5904,-88.4291
Illinois,Knox County,17095,40.9298,-90.2134
Illinois,Lake County,17097,42.3243,-88.0155
Illinois,LaSalle County,17099,41.2787,-88.8759
Illinois,Lawrence County,17101,38.709,-87.7143
Illinois,Lee County,17103,41.7519,-89.2867
Illinois,Livingston County,17105,40.8666,-88.5871
Illinois,Logan County,17107,40.1187,-89.3736
Illinois,Macon County,17115,39.8618,-88.9818
Illinois,Macoupin County,17117,39.2597,-89.9251
Illinois,Madison County,17119,38.8281,-89.8552
Illinois,Marion County,17121,38.6548,-88.9187
Illinois,Marshall County,17123,41.0318,-89.3429
Illinois,Mason County,17125,40.2453,-89.8583
Illinois,Massac County,17127,37.2023,-88.6978
Illinois,McDonough County,17109,40.4649,-90.6775
Illinois,McHenry County,17111,42.3249,-88.4523
Illinois,McLean County,17113,40.5209,-88.8633
Illinois,Menard County,17129,40.027,-89.787
Illinois,Mercer County,17131,41.1981,-90.7508
Illinois,Monroe County,17133,38.3052,-90.1415
Illinois,Montgomery County,17135,39.2602,-89.4209
Illinois,Morgan County,17137,39.7065,-90.1763
Illinois,Moultrie County,17139,39.6126,-88.6408
Illinois,Ogle County,17141,42.046,-89.3137
Illinois,Peoria County,17143,40.7421,-89.7691
Illinois,Perry County,17145,38.0848,-89.356
Illinois,Piatt County,17147,40.0383,-88.6044
Illinois,Pike County,17149,39.6204,-90.9168
Illinois,Pope County,17151,37.3341,-88.5987
Illinois,Pulaski County,17153,37.2017,-89.1515
Illinois,Putnam County,17155,41.2193,-89.3147
Illinois,Randolph County,17157,38.0133,-89.8253
Illinois,Richland County,17159,38.7098,-88.0966
Illinois,Rock Island County,17161,41.5548,-90.3036
Illinois,Saline County,17165,37.754,-88.5405
Illinois,Sangamon County,17167,39.7498,-89.7053
Illinois,Schuyler County,17169,40.1317,-90.6279
Illinois,Scott County,17171,39.655,-90.4782
Illinois,Shelby County,17173,39.4274,-88.7479
Illinois,St. Clair County,17163,38.439,-89.9328
Illinois,Stark County,17175,41.0982,-89.8116
Illinois,Stephenson County,17177,42.3498,-89.6607
Illinois,Tazewell County,17179,40.5355,-89.5459
Illinois,Union County,17181,37.4654,-89.2571
Illinois,Vermilion County,17183,40.1783,-87.7363
Illinois,Wabash County,17185,38.4039,-87.8596
Illinois,Warren County,17187,40.8489,-90.6152
Illinois,Washington County,17189,38.3664,-89.4248
Illinois,Wayne County,17191,38.4333,-88.4237
Illinois,White County,17193,38.0724,-88.1691
Illinois,Whiteside County,17195,41.7565,-89.9385
Illinois,Will County,17197,41.4662,-87.8889
Illinois,Williamson County,17199,37.7281,-88.9297
Illinois,Winnebago County,17201,42.3251,-89.1691
Illinois,Woodford County,17203,40.7626,-89.2427
Indiana,Adams County,18001,40.7462,-84.9366
Indiana,Allen County,18003,41.0968,-85.0703
Indiana,Bartholomew County,18005,39.1949,-85.8843
Indiana,Benton County,18007,40.6037,-87.3111
Indiana,Blackford County,18009,40.4729,-85.3261
Indiana,Boone County,18011,40.0509,-86.4686
Indiana,Brown County,18013,39.1969,-86.2264
Indiana,Carroll County,18015,40.5879,-86.5729
Indiana,Cass County,18017,40.7369,-86.3737
Indiana,Clark County,18019,38.4373,-85.8012
Indiana,Clay County,18021,39.3825,-87.091
Indiana,Clinton County,18023,40.3086,-86.4691
Indiana,Crawford County,18025,38.2644,-86.4229
Indiana,Daviess County,18027,38.6977,-87.0972
Indiana,Dearborn County,18029,39.1215,-84.9602
Indiana,Decatur County,18031,39.2866,-85.4915
Indiana,DeKalb County,18033,41.4015,-84.9986
Indiana,Delaware County,18035,40.2284,-85.3965
Indiana,Dubois County,18037,38.3651,-86.8769
Indiana,Elkhart County,18039,41.5984,-85.8585
Indiana,Fayette County,18041,39.6562,-85.1677
Indiana,Floyd County,18043,38.2987,-85.8932
Indiana,Fountain County,18045,40.1604,-87.2644
Indiana,Franklin County,18047,39.3971,-85.0571
Indiana,Fulton County,18049,41.041,-86.2066
Indiana,Gibson County,18051,38.3499,-87.5678
Indiana,Grant County,18053,40.5179,-85.655
Indiana,Greene County,18055,39.0348,-86.9615
Indiana,Hamilton County,18057,40.0846,-86.0524
Indiana,Hancock County,18059,39.8222,-85.775
Indiana,Harrison County,18061,38.1907,-86.1341
Indiana,Hendricks County,18063,39.7622,-86.5068
Indiana,Henry County,18065,39.9332,-85.3884
Indiana,Howard County,18067,40.4698,-86.1192
Indiana,Huntington County,18069,40.8297,-85.4885
Indiana,Jackson County,18071,38.8901,-86.0369
Indiana,Jasper County,18073,41.0105,-87.1034
Indiana,Jay County,18075,40.4373,-85.0053
Indiana,Jefferson County,18077,38.7525,-85.4432
Indiana,Jennings County,18079,39.0071,-85.621
Indiana,Johnson County,18081,39.4828,-86.1012
Indiana,Knox County,18083,38.662,-87.4295
Indiana,Kosciusko County,18085,41.2387,-85.8534
Indiana,LaGrange County,18087,41.6374,-85.426
Indiana,Lake County,18089,41.438,-87.3727
Indiana,LaPorte County,18091,41.506,-86.7274
Indiana,Lawrence County,18093,38.8406,-86.48
Indiana,Madison County,18095,40.1589,-85.7193
Indiana,Marion County,18097,39.7798,-86.1394
Indiana,Marshall County,18099,41.3315,-86.2622
Indiana,Martin County,18101,38.7056,-86.8034
Indiana,Miami County,18103,40.7805,-86.0549
Indiana,Monroe County,18105,39.1741,-86.5267
Indiana,Montgomery County,18107,40.0431,-86.894
Indiana,Morgan County,18109,39.4884,-86.4692
Indiana,Newton County,18111,40.9788,-87.4012
Indiana,Noble County,18113,41.402,-85.4233
Indiana,Ohio County,18115,38.9655,-84.9412
Indiana,Orange County,18117,38.5438,-86.4952
Indiana,Owen County,18119,39.3203,-86.8697
Indiana,Parke County,18121,39.7787,-87.1924
Indiana,Perry County,18123,38.0538,-86.6108
Indiana,Pike County,18125,38.3898,-87.2403
Indiana,Porter County,18127,41.4674,-87.0746
Indiana,Posey County,18129,38.0025,-87.8613
Indiana,Pulaski County,18131,41.041,-86.6992
Indiana,Putnam County,18133,39.6666,-86.8498
Indiana,Randolph County,18135,40.1599,-85.0115
Indiana,Ripley County,18137,39.112,-85.2718
Indiana,Rush County,18139,39.6214,-85.4664
Indiana,Scott County,18143,38.6962,-85.7482
Indiana,Shelby County,18145,39.5242,-85.7912
Indiana,Spencer County,18147,37.9945,-87.0107
Indiana,St. Joseph County,18141,41.5981,-86.2736
Indiana,Starke County,18149,41.298,-86.6191
Indiana,Steuben County,18151,41.6431,-85.0003
Indiana,Sullivan County,18153,39.0809,-87.4202
Indiana,Switzerland County,18155,38.8084,-85.0112
Indiana,Tippecanoe County,18157,40.3925,-86.8937
Indiana,Tipton County,18159,40.3095,-86.0521
Indiana,Union County,18161,39.6256,-84.925
Indiana,Vanderburgh County,18163,37.9993,-87.5741
Indiana,Vermillion County,18165,39.8784,-87.4557
Indiana,Vigo County,18167,39.435,-87.3855
Indiana,Wabash County,18169,40.8493,-85.7919
Indiana,Warren County,18171,40.3028,-87.3887
Indiana,Warrick County,18173,38.062,-87.2847
Indiana,Washington County,18175,38.6055,-86.097
Indiana,Wayne County,18177,39.8599,-85.0169
Indiana,Wells County,18179,40.7426,-85.2027
Indiana,White County,18181,40.7372,-86.9234
Indiana,Whitley County,18183,41.1483,-85.5122
Iowa,Adair County,19001,41.3297,-94.4707
Iowa,Adams County,19003,41.0282,-94.6995
Iowa,Allamakee County,19005,43.2887,-91.3442
Iowa,Appanoose County,19007,40.743,-92.868
Iowa,Audubon County,19009,41.6815,-94.9186
Iowa,Benton County,19011,42.0802,-92.067
Iowa,Black Hawk County,19013,42.4762,-92.318
Iowa,Boone County,19015,42.037,-93.9317
Iowa,Bremer County,19017,42.7701,-92.3182
Iowa,Buchanan County,19019,42.4728,-91.845
Iowa,Buena Vista County,19021,42.7359,-95.1507
Iowa,Butler County,19023,42.7342,-92.7904
Iowa,Calhoun County,19025,42.3806,-94.6272
Iowa,Carroll County,19027,42.0384,-94.8606
Iowa,Cass County,19029,41.335,-94.9277
Iowa,Cedar County,19031,41.7722,-91.1322
Iowa,Cerro Gordo County,19033,43.0793,-93.2608
Iowa,Cherokee County,19035,42.742,-95.6238
Iowa,Chickasaw County,19037,43.0488,-92.3177
Iowa,Clarke County,19039,41.0282,-93.7857
Iowa,Clay County,19041,43.0784,-95.1509
Iowa,Clayton County,19043,42.8621,-91.3526
Iowa,Clinton County,19045,41.8816,-90.5324
Iowa,Crawford County,19047,42.0372,-95.3818
Iowa,Dallas County,19049,41.6806,-94.0474
Iowa,Davis County,19051,40.7369,-92.4085
Iowa,Decatur County,19053,40.7401,-93.786
Iowa,Delaware County,19055,42.471,-91.3709
Iowa,Des Moines County,19057,40.885,-91.1962
Iowa,Dickinson County,19059,43.3759,-95.1509
Iowa,Dubuque County,19061,42.485,-90.8953
Iowa,Emmet County,19063,43.3757,-94.6784
Iowa,Fayette County,19065,42.8639,-91.8442
Iowa,Floyd County,19067,43.0597,-92.7887
Iowa,Franklin County,19069,42.7302,-93.2624
Iowa,Fremont County,19071,40.7414,-95.6361
Iowa,Greene County,19073,42.0384,-94.397
Iowa,Grundy County,19075,42.3803,-92.7681
Iowa,Guthrie County,19077,41.6815,-94.5123
Iowa,Hamilton County,19079,42.3873,-93.6974
Iowa,Hancock County,19081,43.0894,-93.7341
Iowa,Hardin County,19083,42.376,-93.2326
Iowa,Harrison County,19085,41.6861,-95.84
Iowa,Henry County,19087,40.9933,-91.5447
Iowa,Howard County,19089,43.3561,-92.3172
Iowa,Humboldt County,19091,42.7806,-94.2073
Iowa,Ida County,19093,42.3883,-95.4964
Iowa,Iowa County,19095,41.6805,-92.067
Iowa,Jackson County,19097,42.2091,-90.6306
Iowa,Jasper County,19099,41.6847,-93.0574
Iowa,Jefferson County,19101,41.036,-91.9487
Iowa,Johnson County,19103,41.645,-91.5998
Iowa,Jones County,19105,42.1213,-91.1314
Iowa,Keokuk County,19107,41.3368,-92.1791
Iowa,Kossuth County,19109,43.2073,-94.2065
Iowa,Lee County,19111,40.5953,-91.5386
Iowa,Linn County,19113,42.0798,-91.5998
Iowa,Louisa County,19115,41.2473,-91.2998
Iowa,Lucas County,19117,41.0271,-93.3276
Iowa,Lyon County,19119,43.3789,-96.1922
Iowa,Madison County,19121,41.3347,-94.0158
Iowa,Mahaska County,19123,41.3323,-92.6409
Iowa,Marion County,19125,41.3353,-93.0995
Iowa,Marshall County,19127,42.0363,-92.9991
Iowa,Mills County,19129,41.0311,-95.6218
Iowa,Mitchell County,19131,43.3501,-92.7891
Iowa,Monona County,19133,42.0396,-95.9525
Iowa,Monroe County,19135,41.0265,-92.8691
Iowa,Montgomery County,19137,41.0305,-95.1562
Iowa,Muscatine County,19139,41.47,-91.0769
Iowa,O'Brien County,19141,43.0766,-95.6242
Iowa,Osceola County,19143,43.3805,-95.624
Iowa,Page County,19145,40.7362,-95.1569
Iowa,Palo Alto County,19147,43.0818,-94.6781
Iowa,Plymouth County,19149,42.7356,-96.2455
Iowa,Pocahontas County,19151,42.7329,-94.6786
Iowa,Polk County,19153,41.6673,-93.5815
Iowa,Pottawattamie County,19155,41.3347,-95.5518
Iowa,Poweshiek County,19157,41.6853,-92.5332
Iowa,Ringgold County,19159,40.7361,-94.2434
Iowa,Sac County,19161,42.3887,-95.0899
Iowa,Scott County,19163,41.6065,-90.62
Iowa,Shelby County,19165,41.6806,-95.3254
Iowa,Sioux County,19167,43.0847,-96.1572
Iowa,Story County,19169,42.037,-93.4652
Iowa,Tama County,19171,42.0847,-92.533
Iowa,Taylor County,19173,40.734,-94.7
Iowa,Union County,19175,41.0298,-94.2429
Iowa,Van Buren County,19177,40.7517,-91.9485
Iowa,Wapello County,19179,41.0308,-92.4096
Iowa,Warren County,19181,41.3336,-93.5592
Iowa,Washington County,19183,41.3304,-91.7158
Iowa,Wayne County,19185,40.7372,-93.327
Iowa,Webster County,19187,42.4344,-94.1647
Iowa,Winnebago County,19189,43.3803,-93.7342
Iowa,Winneshiek County,19191,43.2932,-91.8426
Iowa,Woodbury County,19193,42.3866,-96.0407
Iowa,Worth County,19195,43.3787,-93.2608
Iowa,Wright County,19197,42.7343,-93.7351
Kansas,Allen County,20001,37.8864,-95.2995
Kansas,Anderson County,20003,38.2169,-95.2968
Kansas,Atchison County,20005,39.5364,-95.3379
Kansas,Barber County,20007,37.2356,-98.6754
Kansas,Barton County,20009,38.4839,-98.7568
Kansas,Bourbon County,20011,37.8543,-94.8482
Kansas,Brown County,20013,39.8201,-95.5642
Kansas,Butler County,20015,37.787,-96.8395
Kansas,Chase County,20017,38.3061,-96.5966
Kansas,Chautauqua County,20019,37.1503,-96.2448
Kansas,Cherokee County,20021,37.1699,-94.8463
Kansas,Cheyenne County,20023,39.7879,-101.7307
Kansas,Clark County,20025,37.2305,-99.8179
Kansas,Clay County,20027,39.35,-97.1652
Kansas,Cloud County,20029,39.469,-97.6492
Kansas,Coffey County,20031,38.2295,-95.7381
Kansas,Comanche County,20033,37.1882,-99.2727
Kansas,Cowley County,20035,37.2332,-96.8375
Kansas,Crawford County,20037,37.5054,-94.8526
Kansas,Decatur County,20039,39.7845,-100.4603
Kansas,Dickinson County,20041,38.8729,-97.1495
Kansas,Doniphan County,20043,39.8103,-95.108
Kansas,Douglas County,20045,38.8991,-95.2782
Kansas,Edwards County,20047,37.9097,-99.2959
Kansas,Elk County,20049,37.4531,-96.2441
Kansas,Ellis County,20051,38.9163,-99.3172
Kansas,Ellsworth County,20053,38.6895,-98.2026
Kansas,Finney County,20055,38.0013,-100.8836
Kansas,Ford County,20057,37.6805,-99.8868
Kansas,Franklin County,20059,38.561,-95.2869
Kansas,Geary County,20061,39.0482,-96.7322
Kansas,Gove County,20063,38.9015,-100.4835
Kansas,Graham County,20065,39.3498,-99.883
Kansas,Grant County,20067,37.5692,-101.3083
Kansas,Gray County,20069,37.7435,-100.4335
Kansas,Greeley County,20071,38.4836,-101.8061
Kansas,Greenwood County,20073,37.889,-96.2419
Kansas,Hamilton County,20075,38.0149,-101.793
Kansas,Harper County,20077,37.1909,-98.0755
Kansas,Harvey County,20079,38.0434,-97.4275
Kansas,Haskell County,20081,37.5692,-100.8713
Kansas,Hodgeman County,20083,38.1023,-99.8976
Kansas,Jackson County,20085,39.4411,-95.8028
Kansas,Jefferson County,20087,39.2278,-95.385
Kansas,Jewell County,20089,39.7907,-98.2187
Kansas,Johnson County,20091,38.9038,-94.8319
Kansas,Kearny County,20093,38.0015,-101.3222
Kansas,Kingman County,20095,37.5652,-98.1363
Kansas,Kiowa County,20097,37.5618,-99.2855
Kansas,Labette County,20099,37.1903,-95.2979
Kansas,Lane County,20101,38.4745,-100.4666
Kansas,Leavenworth County,20103,39.1929,-95.0405
Kansas,Lincoln County,20105,39.0557,-98.2068
Kansas,Linn County,20107,38.2138,-94.8444
Kansas,Logan County,20109,38.9175,-101.1482
Kansas,Lyon County,20111,38.4561,-96.1521
Kansas,Marion County,20115,38.3482,-97.1048
Kansas,Marshall County,20117,39.7854,-96.523
Kansas,McPherson County,20113,38.3988,-97.6483
Kansas,Meade County,20119,37.2402,-100.3633
Kansas,Miami County,20121,38.5598,-94.8386
Kansas,Mitchell County,20123,39.3898,-98.2098
Kansas,Montgomery County,20125,37.1913,-95.7428
Kansas,Morris County,20127,38.6985,-96.6403
Kansas,Morton County,20129,37.1923,-101.7989
Kansas,Nemaha County,20131,39.7853,-96.0142
Kansas,Neosho County,20133,37.5657,-95.3067
Kansas,Ness County,20135,38.4805,-99.9165
Kansas,Norton County,20137,39.7845,-99.9037
Kansas,Osage County,20139,38.6542,-95.7293
Kansas,Osborne County,20141,39.3506,-98.7681
Kansas,Ottawa County,20143,39.134,-97.6509
Kansas,Pawnee County,20145,38.1817,-99.2412
Kansas,Phillips County,20147,39.7853,-99.3468
Kansas,Pottawatomie County,20149,39.3466,-96.3539
Kansas,Pratt County,20151,37.6507,-98.74
Kansas,Rawlins County,20153,39.7927,-101.0755
Kansas,Reno County,20155,37.9486,-98.0871
Kansas,Republic County,20157,39.8302,-97.6509
Kansas,Rice County,20159,38.3404,-98.2024
Kansas,Riley County,20161,39.3056,-96.8015
Kansas,Rooks County,20163,39.3436,-99.3251
Kansas,Rush County,20165,38.5192,-99.3097
Kansas,Russell County,20167,38.9163,-98.7621
Kansas,Saline County,20169,38.7896,-97.6502
Kansas,Scott County,20171,38.4893,-100.9072
Kansas,Sedgwick County,20173,37.6926,-97.4802
Kansas,Seward County,20175,37.1844,-100.8516
Kansas,Shawnee County,20177,39.0407,-95.724
Kansas,Sheridan County,20179,39.3517,-100.4417
Kansas,Sherman County,20181,39.3527,-101.72
Kansas,Smith County,20183,39.7851,-98.7853
Kansas,Stafford County,20185,38.0428,-98.6929
Kansas,Stanton County,20187,37.5694,-101.784
Kansas,Stevens County,20189,37.1918,-101.3117
Kansas,Sumner County,20191,37.2327,-97.4761
Kansas,Thomas County,20193,39.3506,-101.056
Kansas,Trego County,20195,38.9139,-99.8731
Kansas,Wabaunsee County,20197,38.975,-96.2241
Kansas,Wallace County,20199,38.9078,-101.7635
Kansas,Washington County,20201,39.7912,-97.0874
Kansas,Wichita County,20203,38.4844,-101.3475
Kansas,Wilson County,20205,37.5659,-95.7434
Kansas,Woodson County,20207,37.8865,-95.7388
Kansas,Wyandotte County,20209,39.0949,-94.7579
Kentucky,Adair County,21001,37.1179,-85.3011
Kentucky,Allen County,21003,36.7821,-86.2158
Kentucky,Anderson County,21005,38.0072,-84.9809
Kentucky,Ballard County,21007,37.0728,-89.0182
Kentucky,Barren County,21009,36.9559,-85.9523
Kentucky,Bath County,21011,38.1478,-83.7763
Kentucky,Bell County,21013,36.7691,-83.6441
Kentucky,Boone County,21015,38.9622,-84.721
Kentucky,Bourbon County,21017,38.2195,-84.2238
Kentucky,Boyd County,21019,38.3696,-82.6985
Kentucky,Boyle County,21021,37.6248,-84.8608
Kentucky,Bracken County,21023,38.7151,-84.0765
Kentucky,Breathitt County,21025,37.5153,-83.3353
Kentucky,Breckinridge County,21027,37.8123,-86.4205
Kentucky,Bullitt County,21029,37.9623,-85.7158
Kentucky,Butler County,21031,37.1976,-86.6579
Kentucky,Caldwell County,21033,37.1651,-87.8705
Kentucky,Calloway County,21035,36.6237,-88.2703
Kentucky,Campbell County,21037,38.962,-84.3659
Kentucky,Carlisle County,21039,36.8632,-88.9716
Kentucky,Carroll County,21041,38.6688,-85.1085
Kentucky,Carter County,21043,38.3367,-83.0088
Kentucky,Casey County,21045,37.3273,-84.9335
Kentucky,Christian County,21047,36.9104,-87.4781
Kentucky,Clark County,21049,37.9696,-84.156
Kentucky,Clay County,21051,37.1482,-83.7483
Kentucky,Clinton County,21053,36.7537,-85.1245
Kentucky,Crittenden County,21055,37.3369,-88.0854
Kentucky,Cumberland County,21057,36.7784,-85.408
Kentucky,Daviess County,21059,37.7459,-87.0688
Kentucky,Edmonson County,21061,37.2033,-86.233
Kentucky,Elliott County,21063,38.1318,-83.0627
Kentucky,Estill County,21065,37.6982,-83.9308
Kentucky,Fayette County,21067,38.0282,-84.4715
Kentucky,Fleming County,21069,38.3482,-83.6784
Kentucky,Floyd County,21071,37.5213,-82.7592
Kentucky,Franklin County,21073,38.2397,-84.8667
Kentucky,Fulton County,21075,36.5746,-89.0626
Kentucky,Gallatin County,21077,38.7594,-84.9018
Kentucky,Garrard County,21079,37.6516,-84.55
Kentucky,Grant County,21081,38.6403,-84.6381
Kentucky,Graves County,21083,36.7244,-88.6522
Kentucky,Grayson County,21085,37.4721,-86.3497
Kentucky,Green County,21087,37.2912,-85.5544
Kentucky,Greenup County,21089,38.5657,-82.9522
Kentucky,Hancock County,21091,37.8268,-86.7573
Kentucky,Hardin County,21093,37.726,-85.94
Kentucky,Harlan County,21095,36.844,-83.2797
Kentucky,Harrison County,21097,38.4301,-84.3284
Kentucky,Hart County,21099,37.2995,-85.9087
Kentucky,Henderson County,21101,37.8072,-87.5774
Kentucky,Henry County,21103,38.4671,-85.1459
Kentucky,Hickman County,21105,36.6502,-88.9928
Kentucky,Hopkins County,21107,37.3381,-87.5846
Kentucky,Jackson County,21109,37.4156,-83.9961
Kentucky,Jefferson County,21111,38.1944,-85.6526
Kentucky,Jessamine County,21113,37.866,-84.572
Kentucky,Johnson County,21115,37.8526,-82.8331
Kentucky,Kenton County,21117,38.9462,-84.535
Kentucky,Knott County,21119,37.3502,-82.9377
Kentucky,Knox County,21121,36.8716,-83.8549
Kentucky,Larue County,21123,37.5774,-85.7119
Kentucky,Laurel County,21125,37.1377,-84.1151
Kentucky,Lawrence County,21127,38.0749,-82.7514
Kentucky,Lee County,21129,37.6037,-83.7001
Kentucky,Leslie County,21131,37.1023,-83.3517
Kentucky,Letcher County,21133,37.1142,-82.8932
Kentucky,Lewis County,21135,38.5222,-83.3941
Kentucky,Lincoln County,21137,37.4428,-84.6585
Kentucky,Livingston County,21139,37.2032,-88.3267
Kentucky,Logan County,21141,36.8586,-86.8644
Kentucky,Lyon County,21143,37.0257,-88.0819
Kentucky,Madison County,21151,37.7168,-84.291
Kentucky,Magoffin County,21153,37.6908,-83.0969
Kentucky,Marion County,21155,37.5778,-85.2723
Kentucky,Marshall County,21157,36.9053,-88.3329
Kentucky,Martin County,21159,37.8157,-82.526
Kentucky,Mason County,21161,38.6145,-83.8041
Kentucky,McCracken County,21145,37.0851,-88.7237
Kentucky,McCreary County,21147,36.7781,-84.4911
Kentucky,McLean County,21149,37.5321,-87.2117
Kentucky,Meade County,21163,37.9991,-86.2525
Kentucky,Menifee County,21165,37.9388,-83.6113
Kentucky,Mercer County,21167,37.8246,-84.8676
Kentucky,Metcalfe County,21169,37.0023,-85.6238
Kentucky,Monroe County,21171,36.7285,-85.7189
Kentucky,Montgomery County,21173,38.0463,-83.92
Kentucky,Morgan County,21175,37.9136,-83.2228
Kentucky,Muhlenberg County,21177,37.2285,-87.1373
Kentucky,Nelson County,21179,37.7582,-85.5289
Kentucky,Nicholas County,21181,38.3265,-83.9972
Kentucky,Ohio County,21183,37.4755,-86.8745
Kentucky,Oldham County,21185,38.4048,-85.4772
Kentucky,Owen County,21187,38.5319,-84.8467
Kentucky,Owsley County,21189,37.399,-83.6845
Kentucky,Pendleton County,21191,38.6954,-84.3654
Kentucky,Perry County,21193,37.2181,-83.1793
Kentucky,Pike County,21195,37.471,-82.3248
Kentucky,Powell County,21197,37.8252,-83.7968
Kentucky,Pulaski County,21199,37.1116,-84.5965
Kentucky,Robertson County,21201,38.5144,-84.0653
Kentucky,Rockcastle County,21203,37.3462,-84.3152
Kentucky,Rowan County,21205,38.207,-83.4425
Kentucky,Russell County,21207,37.0073,-85.0286
Kentucky,Scott County,21209,38.3021,-84.5863
Kentucky,Shelby County,21211,38.1963,-85.2104
Kentucky,Simpson County,21213,36.7631,-86.5716
Kentucky,Spencer County,21215,38.0446,-85.3081
Kentucky,Taylor County,21217,37.338,-85.3025
Kentucky,Todd County,21219,36.8587,-87.1772
Kentucky,Trigg County,21221,36.8204,-87.9047
Kentucky,Trimble County,21223,38.6152,-85.333
Kentucky,Union County,21225,37.6855,-87.9466
Kentucky,Warren County,21227,36.9834,-86.4059
Kentucky,Washington County,21229,37.7743,-85.1824
Kentucky,Wayne County,21231,36.8007,-84.8154
Kentucky,Webster County,21233,37.4948,-87.7015
Kentucky,Whitley County,21235,36.7804,-84.1636
Kentucky,Wolfe County,21237,37.7403,-83.489
Kentucky,Woodford County,21239,38.0212,-84.7437
Louisiana,Acadia Parish,22001,30.2656,-92.4008
Louisiana,Allen Parish,22003,30.6655,-92.7883
Louisiana,Ascension Parish,22005,30.2049,-90.892
Louisiana,Assumption Parish,22007,29.8531,-91.0545
Louisiana,Avoyelles Parish,22009,31.0964,-91.9696
Louisiana,Beauregard Parish,22011,30.6436,-93.3292
Louisiana,Bienville Parish,22013,32.3661,-93.0878
Louisiana,Bossier Parish,22015,32.6292,-93.599
Louisiana,Caddo Parish,22017,32.6083,-93.9011
